"","Stop_ID","Stop_Name"
"682",315,"23rd St & Spruce St"
"683",326,"Bustleton Av & Comly St - FS"
"684",327,"Roosevelt Blvd & Byberry Rd - FS"
"685",329,"Old Lincoln Hwy & Roosevelt Blvd"
"686",330,"Neshaminy Mall"
"687",331,"Pine St & Richardson Av"
"688",332,"Oxford Valley Mall & J C Penney"
"689",336,"Roosevelt Blvd & Old Lincoln Hwy - FS"
"690",338,"Bustleton Av & Comly St"
"691",340,"Frankford Transportation Center - Rts 20 & 50"
"692",341,"Richmond St & Westmoreland St Loop"
"693",347,"Market St & 41st St"
"694",351,"41st St & Powelton Av"
"695",356,"Broad St & Pattison Av - 2 NS"
"696",357,"20th St & Washington Av"
"697",358,"20th St & Walnut St"
"698",359,"Market St & 6th St"
"699",362,"19th St & Washington Av"
"700",363,"Pattison Av & Broad St - FS"
"701",364,"41st St & Spring Garden Av"
"702",367,"Willow Grove Av & Cheltenham Av"
"703",368,"Cheltenham Av & Gowen Av"
"704",369,"Michener Av & Wadsworth Av - FS"
"705",370,"Upsal St & Mansfield Av"
"706",371,"Chew Av & Chelten Av"
"707",372,"Olney Av & Broad St"
"708",373,"Olney Av & Broad St - FS"
"709",375,"Rising Sun Av & Knorr St"
"710",378,"Rising Sun Av & Knorr St"
"711",379,"Rising Sun Av & Olney Av"
"712",381,"Olney Av & 13th St"
"713",382,"Olney Transportation Center"
"714",383,"Upsal St & Mansfield St"
"715",384,"Michener Av & Wadsworth Av"
"716",385,"Easton Rd & Cheltenham Av - FS"
"717",388,"Frankford Transportation Center - Rt 88"
"718",389,"Oxford Av & Summerdale Av - FS"
"719",391,"Algon Av & Rhawn St"
"720",392,"Krewstown Rd & Gregg St"
"721",393,"Welsh Rd & Neil Dr - FS"
"722",394,"Grant Av & Blue Grass Rd - 2"
"723",395,"Ashton Rd & Willits Rd"
"724",398,"Willits Rd & Ashton Rd"
"725",399,"Grant Av & Blue Grass Rd - 1"
"726",400,"Grant Av & Welsh Rd"
"727",401,"Krewstown Rd & Gregg St"
"728",402,"Algon Av & Rhawn St"
"729",403,"Whitaker Av & Cottman Av - FS"
"730",404,"Oxford Av & Summerdale Av"
"731",406,"Academy Rd & Grant Av"
"732",407,"Morrell Av & Kayford Circle - 2"
"733",408,"Academy Rd & Chalfont Dr"
"734",409,"Mechanicsville Rd & Knights Rd"
"735",410,"Philadelphia Mills & Marshalls"
"736",413,"Academy Rd & Chalfont Dr"
"737",414,"Keswick Rd & Morrell Av"
"738",415,"Academy Rd & Grant Av - FS"
"739",419,"Chestnut St & 60th St"
"740",420,"Chestnut St & 52nd St"
"741",421,"Chestnut St & 40th St"
"742",432,"Walnut St & 30th St - FS"
"743",433,"Walnut St & 40th St"
"744",434,"Walnut St & 52nd St"
"745",435,"Walnut St & 60th St"
"746",436,"Walnut St & 61st St"
"747",437,"61st St & Pine St Loop"
"748",442,"Limekiln Pk & Greenwood Av - FS"
"749",443,"Cheltenham Av & Easton Rd"
"750",444,"Easton Rd & Keswick Av"
"751",446,"Easton Rd & Edgehill Rd"
"752",456,"York Rd & Byberry Rd - FS"
"753",460,"Easton Rd & Edgehill Rd"
"754",462,"Easton Rd & Keswick Av"
"755",467,"Oxford Av & Loney St"
"756",469,"Fox Chase Rd & Forrest Av - MBNS"
"757",470,"Old Welsh Rd Gloria Dei Towers"
"758",471,"Knowles Av & 2nd St Pk"
"759",476,"Oxford Av & Loney St - FS"
"760",477,"Central Av & Cottman Av - MBNS"
"761",478,"Martins Mill Rd & Oxford Av - FS"
"762",482,"Cedar St & Lehigh Av"
"763",483,"Aramingo Av & Castor Av"
"764",485,"Richmond St & Orthodox St"
"765",486,"Torresdale Av & Bridge St"
"766",487,"Bridge St & Torresdale Av"
"767",488,"Orthodox St & Richmond St"
"768",489,"Aramingo Av & Castor Av - FS"
"769",491,"Lehigh Av & Cedar St - FS"
"770",493,"Frankford Av & Girard Av"
"771",496,"Chelten Av & Morris St - MBNS"
"772",497,"Chelten Av & Chew Av"
"773",499,"Tabor Av & Levick St"
"774",500,"Robbins St & Langdon St"
"775",502,"Torresdale Av & Bridge St"
"776",505,"Bustleton Av & Magee Av"
"777",507,"Tabor Av & Levick St - FS"
"778",511,"Germantown Pk & Church Rd - MBNS"
"779",513,"Port Royal Av & Henry Av"
"780",514,"Henry Av & Summit Av"
"781",515,"15th St & Market St"
"782",516,"Chestnut St & 44th St"
"783",519,"Henry Av & Summit Av"
"784",520,"Henry Av & Port Royal Av"
"785",521,"Ridge Pk & Church Rd"
"786",523,"Torresdale Av & Cottman Av Loop"
"787",524,"Rhawn St & Torresdale Av - FS"
"788",525,"Rhawn St & Roosevelt Blvd"
"789",526,"Rhawn St & Castor Av"
"790",527,"Rhawn St & Oxford Av"
"791",529,"High School Rd & Harrison Av"
"792",532,"Montgomery Av & Harrison Av"
"793",533,"Forrest Av & Fox Chase Rd"
"794",535,"Rhawn St & Castor Av"
"795",536,"Rhawn St & Roosevelt Blvd"
"796",537,"Rhawn St & Torresdale Av"
"797",539,"33rd St & Dickinson St Loop"
"798",540,"Morris St & 20th St"
"799",541,"Morris St & Broad St"
"800",542,"Morris St & 7th St"
"801",543,"Front St & Tasker St"
"802",544,"Tasker St & Front St"
"803",545,"Tasker St & 7th St"
"804",546,"Tasker St & Broad St"
"805",548,"Tasker St & 22nd St"
"806",551,"Lansdowne Av & Haverford Av"
"807",552,"Vine St & 65th St"
"808",553,"Vine St & 59th St"
"809",554,"Haverford Av & 52nd St"
"810",556,"Woodland Av & 40th St"
"811",557,"Haverford Av & 52nd St"
"812",558,"Haverford Av & 59th St"
"813",559,"Haverford Av & 65th St"
"814",560,"Lansdowne Av & Haverford Av"
"815",563,"76th St & City Av - FS"
"816",564,"63rd St & Master St"
"817",567,"41st St & Lancaster Av"
"818",573,"Market St & 33rd St"
"819",574,"Fairmount Av & 40th St"
"820",575,"46th St & Market St"
"821",577,"63rd St & Haverford Av"
"822",581,"33rd St & Oxford St"
"823",582,"33rd St & Girard Av"
"824",584,"27th St & Poplar St"
"825",585,"Poplar Dr & Girard Av"
"826",586,"33rd St & Oxford St"
"827",587,"30th St & Allegheny Av"
"828",589,"22nd St & Lehigh Av"
"829",590,"Chestnut St & 43rd St"
"830",591,"Chestnut St & 42nd St"
"831",592,"Chestnut St & 41st St"
"832",593,"Penn's Landing - 1"
"833",595,"20th St & Girard Av - MBFS"
"834",596,"22nd St & Lehigh Av"
"835",597,"22nd St & Allegheny Av"
"836",598,"Chestnut St & 39th St"
"837",604,"Ridge Av & Fountain St"
"838",613,"Snyder Av & Broad St"
"839",615,"Lindbergh Blvd & Island Av"
"840",617,"PNC Center"
"841",618,"International Plaza"
"842",622,"Chestnut St & 38th St"
"843",623,"Chestnut St & 37th St"
"844",624,"Industrial Hwy & Wanamaker Av - FS"
"845",630,"Lindbergh Blvd & Island Av"
"846",631,"Passyunk Av & 20th St"
"847",632,"Snyder Av & Broad St"
"848",633,"Philadelphia Airport Terminals E & F"
"849",634,"Presidential Blvd & Winding Dr - FS"
"850",635,"Parkside Av & 40th St"
"851",636,"Mantua Av & 34th St"
"852",638,"5th St & Market St - FS"
"853",640,"Art Museum Dr & Back Entrance - 2"
"854",641,"Mantua Av & 34th St - FS"
"855",642,"40th St & Girard Av"
"856",643,"Neill Dr & Winding Dr"
"857",644,"33rd St & Dauphin St Loop"
"858",646,"Dauphin St & Broad St"
"859",647,"Dauphin St & 7th St"
"860",651,"Susquehanna Av & Hope St"
"861",653,"Susquehanna Av & Broad St"
"862",656,"York St & 33rd St"
"863",657,"Conshohocken Av & Monument Rd"
"864",659,"South St & 22nd St"
"865",660,"South St & Broad St"
"866",663,"Lombard St & Broad St"
"867",664,"Lombard St & 22nd St"
"868",669,"61St & Pine St - FS"
"869",670,"Spruce St & 60th St - FS"
"870",671,"Spruce St & 52nd St"
"871",672,"Spruce St & 40th St - FS"
"872",673,"Spruce St & 2nd St"
"873",674,"Spruce St & 40th St"
"874",675,"Spruce St & 52nd St"
"875",676,"Spruce St & 60th St"
"876",678,"Belmont Av & Girard Av"
"877",679,"Spring Garden St & 33rd St"
"878",680,"Spring Garden St & 22nd St - FS"
"879",681,"Spring Garden St & Broad St"
"880",684,"Beach St & Columbia Av"
"881",685,"York St & Thompson St"
"882",686,"Columbia Av & Delaware Av"
"883",687,"Spring Garden St & Front St"
"884",689,"Spring Garden St & Broad St"
"885",690,"Spring Garden St & 22nd St"
"886",691,"Haverford Av & 33rd St"
"887",692,"Belmont Av & Girard Av"
"888",694,"Coulter Av & Saint Georges Rd"
"889",695,"Essex Av & Windsor Av"
"890",696,"Montgomery Av & Haverford Av - FS"
"891",698,"Bala Av & City Av"
"892",699,"City Av & Presidential Blvd"
"893",703,"City Av & Presidential Blv - FS"
"894",705,"Montgomery Av & Haverford Av"
"895",706,"Haverford Av & Forrest Av - FS"
"896",709,"60th St & Lansdowne Av"
"897",710,"60th St & Callowhill St"
"898",711,"60th St & Market St"
"899",712,"60th St & Spruce St"
"900",715,"60th St & Spruce St"
"901",716,"60th St & Market St - FS"
"902",717,"60th St & Callowhill St"
"903",721,"Luzerne St & 2nd St - FS"
"904",722,"Godfrey Loop - FS"
"905",723,"5th St & Wyoming Av"
"906",724,"6th St & Erie Av"
"907",725,"8th St & Susquehanna Av - FS"
"908",728,"8th St & Market St"
"909",729,"8th St & Washington Av"
"910",730,"8th St & Snyder Av"
"911",732,"Oregon Av & 7th St"
"912",733,"7th St & Snyder Av"
"913",734,"7th St & Washington Av"
"914",735,"7th St & Market St"
"915",736,"7th St & Spring Garden St"
"916",737,"7th St & Girard Av"
"917",738,"7th St & Susquehanna Av"
"918",740,"Presidential Blvd & City Line Av"
"919",741,"5th St & Erie Av"
"920",742,"5th St & Wyoming Av"
"921",744,"5th St & Godfrey Av"
"922",746,"29th St & Dauphin St"
"923",747,"29th St & Ridge Av"
"924",748,"23rd St & Spring Garden St"
"925",751,"29th St & Girard Av"
"926",752,"29th St & Dauphin St"
"927",753,"27th St & Allegheny Av"
"928",756,"12th St & Market St"
"929",759,"10th St & Bigler St"
"930",766,"49th St & Parkside Av Loop"
"931",767,"52nd St & Girard Av - FS"
"932",768,"52nd St & Haverford Av - FS"
"933",769,"52nd St & Market St"
"934",771,"52nd St & Baltimore Av"
"935",776,"54th St & Chester Av"
"936",777,"52nd St & Baltimore Av"
"937",779,"52nd St & Market St"
"938",780,"52nd St & Haverford Av - FS"
"939",781,"52nd St & Girard Av"
"940",784,"Luzerne St & 12th St - MBFS"
"941",785,"Wayne Av & Manheim St"
"942",787,"Wayne Av & Carpenter Ln"
"943",788,"Wayne Av & Carpenter Ln"
"944",790,"Wayne Av & Manheim St"
"945",791,"Wayne Av & Berkley St"
"946",801,"Kensington Av & Somerset St"
"947",806,"Old York Rd & Cheltenham Av - FS"
"948",807,"Old York Rd & Fairway - MBFS"
"949",808,"Old York Rd & Edgehill Rd"
"950",809,"Willow Grove Park Mall"
"951",810,"Prudential Office Campus"
"952",811,"Hog Island Rd at UPS Lot"
"953",814,"Cross Keys Center Doylestown"
"954",816,"Easton Rd & Maple Av - FS"
"955",817,"Turnpike Dr & Angelo's"
"956",818,"UPS Air Hub & Hog Island Rd - onsite"
"957",821,"Old York Rd & Edgehill Rd"
"958",822,"Old York Rd & Harte Rd"
"959",823,"Old York Rd & Cheltenham Av"
"960",826,"Torresdale Av & Hunting Park Av"
"961",827,"Erie Av & Kensington Av - FS"
"962",828,"Erie Av & Front St"
"963",829,"Erie Av & 10th St"
"964",837,"Erie Av & Front St"
"965",839,"Torresdale Av & Hunting Park Av"
"966",841,"Fern Rock Transportation Center"
"967",842,"Godfrey Av & 5th St"
"968",843,"Cheltenham Av & 2nd St - FS"
"969",844,"Olney Av & Rising Sun Av Loop"
"970",845,"Rising Sun Av & Wyoming Av"
"971",846,"Front St & Erie Av"
"972",849,"4th St & Girard Av - FS"
"973",850,"4th St & Market St"
"974",851,"4th St & Washington Av"
"975",853,"4th St & Oregon Av"
"976",855,"2nd St & Oregon Av - FS"
"977",856,"3rd St & Ellsworth St"
"978",857,"3rd St & Market St"
"979",861,"Front St & Erie Av"
"980",862,"Rising Sun Av & Wyoming Av"
"981",864,"2nd St & Cheltenham Av - FS"
"982",865,"Godfrey Av & 5th St"
"983",867,"Frankford Transportation Center - Rt 58"
"984",868,"Bustleton Av & Cottman Av"
"985",870,"Red Lion Rd & Haldeman Av - FS"
"986",872,"Tomlinson Rd & Bustleton Av - MBFS"
"987",873,"Rennard St & Bustleton Av"
"988",874,"Bustleton Av & County Line"
"989",875,"Elmwood Av & Brownsville Rd"
"990",876,"Elmwood Av & Brownsville Rd - FS"
"991",877,"Bustleton Av & County Line"
"992",878,"Bustleton Av & Tomlinson Rd"
"993",879,"Bustleton Av & Rennard St"
"994",880,"Bustleton Av & Verree Rd"
"995",882,"Bustleton Av & Strahle St - FS"
"996",886,"Castor Av & Levick St"
"997",887,"Castor Av & Cottman Av"
"998",888,"Alma Loop"
"999",890,"Castor Av & Elgin Av"
"1000",891,"Castor Av & Levick St"
"1001",892,"Oxford Av & Frankford Av"
"1002",898,"Allegheny Av & 26th St"
"1003",907,"Ridge Av & Domino Ln - FS"
"1004",908,"Umbria St & Domino Ln - FS"
"1005",909,"Flat Rock Rd & Container Loop"
"1006",912,"Ridge Av & Dauphin St"
"1007",913,"Ridge Av & Girard Av"
"1008",915,"9th St & Market St - FS"
"1009",917,"Ridge Av & Girard Av"
"1010",918,"Ridge Av & Dauphin St"
"1011",919,"Ridge Av & Lehigh Av"
"1012",920,"Ridge Av & Allegheny Av"
"1013",922,"Umbria St & Domino Ln"
"1014",925,"Rising Sun Av & Courtland St"
"1015",935,"Washington Av & Broad St"
"1016",937,"33rd St & Wharton St"
"1017",938,"Farragut St & Market St"
"1018",941,"Farragut St & Market St - FS"
"1019",944,"Washington Av & Broad St"
"1020",947,"Walnut Ln & Henry Av"
"1021",949,"Germantown Av & Chelten Av"
"1022",950,"Germantown Av & Chelten Av"
"1023",951,"Walnut Ln & Henry Av"
"1024",952,"City Av & Belmont Av - MBFS"
"1025",954,"City Line Loop"
"1026",957,"Frankford Av & Rhawn St - FS"
"1027",958,"Frankford Av & Cottman Av"
"1028",959,"Frankford Av & Robbins Av"
"1029",960,"Frankford Av & Robbins Av"
"1030",961,"Frankford Av & Cottman Av"
"1031",964,"Frankford Av & Rhawn St - FS"
"1032",970,"Verree Rd & Rhawn St"
"1033",971,"Verree Rd & Red Lion Rd"
"1034",972,"Sandmeyer Ln & Red Lion Rd - MBFS"
"1035",973,"Verree Rd & Bustleton Av"
"1036",976,"Academy Rd & Comly Rd - FS"
"1037",979,"Medford Rd & Atmore Rd - FS"
"1038",980,"Comly Rd & Caroline Rd"
"1039",982,"Bustleton Av & Verree Rd"
"1040",984,"Verree Rd & Red Lion Rd - FS"
"1041",985,"Verree Rd & Rhawn St"
"1042",986,"10th St & Oregon Av"
"1043",988,"Moyamensing Av & 20th St"
"1044",989,"Island Av & Penrose Av - MBFS"
"1045",990,"Bartram Av & 84th St - MBFS"
"1046",992,"Frankford Av & Wellington St"
"1047",994,"Enterprise Av & Fort Mifflin - FS"
"1048",995,"Executive Av & Enterprise Av - FS"
"1049",998,"Penrose Av & 20th St - FS"
"1050",999,"Oregon Av & 10th St"
"1051",1003,"Oak Lane & Cheltenham Av"
"1052",1006,"Frankford Av & Princeton Av"
"1053",1007,"Frankford Av & Knorr St"
"1054",1008,"Cottman Av & Oxford Av"
"1055",1009,"Cottman Av & Summerdale Av"
"1056",1013,"Cottman Av & Roosevelt Blvd"
"1057",1014,"Cottman Av & Ditman St"
"1058",1016,"State Rd & Rhawn St"
"1059",1019,"State Rd & Rhawn St"
"1060",1021,"Cottman Av & Ditman St"
"1061",1023,"Cottman Av & Roosevelt Blvd"
"1062",1024,"Cottman Av & Bustleton Av - FS"
"1063",1025,"Cottman Av & Loretto Av"
"1064",1027,"Cottman Av & Whitaker Av - FS"
"1065",1028,"Cottman Av & Oxford Av"
"1066",1029,"Central Av & Cottman Av - FS"
"1067",1030,"Oak Lane Rd & Valley Rd"
"1068",1032,"Bridge St & Thompson St"
"1069",1036,"Thompson St & Bridge St - FS"
"1070",1037,"Richmond St & Westmoreland St - FS"
"1071",1041,"Wyoming Av & 5th St"
"1072",1042,"Wyoming Av & Broad St"
"1073",1045,"Wyoming Av & Broad St"
"1074",1046,"Wyoming Av & 5th St"
"1075",1047,"Wyoming Av & Castor Av - MBNS"
"1076",1051,"Willow Grove Av & Wyndmoor St - FS"
"1077",1053,"Township Line Rd & Greenwood Av - FS"
"1078",1055,"Cadwalader Av & Township Line Rd"
"1079",1056,"Cottman Av & Bustleton Av"
"1080",1058,"St Vincent St & Roosevelt Blvd"
"1081",1060,"Township Line Rd & Cadwalader Av"
"1082",1062,"Royal Av & Mulford Rd - Bishop McDevitt HS"
"1083",1063,"Greenwood Av & Gelenside Av"
"1084",1064,"Glenside Av & Easton Rd"
"1085",1066,"Willow Grove Av & Wyndmoor Station"
"1086",1068,"Snyder Av & 29th St"
"1087",1069,"Snyder Av & 20th St"
"1088",1072,"Snyder Av & 18th St"
"1089",1076,"Fitzwatertown Rd & Jenkintown Rd - FS"
"1090",1077,"Moreland Rd & Fitzwater Rd - MBFS"
"1091",1078,"Dresher Rd & Business Ctr Dr - MBFS"
"1092",1079,"Dresher Rd & Gibraltar Rd - MBNS"
"1093",1080,"Rock Road Office Complex"
"1094",1081,"Frankford Av & Unruh Av"
"1095",1085,"Moreland Rd & Fitzwatertown Rd"
"1096",1086,"Fitzwatertown Rd & Jenkintown Rd - MBNS"
"1097",1089,"Tacony St & Comly St"
"1098",1090,"Torresdale Av & Cottman Av - FS"
"1099",1091,"Rhawn St & State Rd"
"1100",1092,"State Rd & Linden  Av"
"1101",1093,"Grant Av & James St - FS"
"1102",1094,"Morrell Av & Frankford Av - FS"
"1103",1095,"Knights Rd & Franklin Mill Blvd"
"1104",1096,"Southhampton Rd & Roosevelt Blvd - FS"
"1105",1097,"County Line Rd & Bustleton Av - FS"
"1106",1099,"Southampton Rd & Roosevelt Blvd"
"1107",1100,"Knights Rd & Academy Rd - FS"
"1108",1101,"Morrell Av & Frankford Av"
"1109",1102,"Grant Av & James St Torresdale Station"
"1110",1104,"Torresdale Av & Cottman Av"
"1111",1105,"Tacony St & Comly St"
"1112",1106,"Frankford Av & Magee Av"
"1113",1107,"Bustleton Av & Devereux Av"
"1114",1108,"Battersby St & Devereux Av - FS"
"1115",1109,"Hawthorne St & Cottman Av"
"1116",1111,"Welsh Rd & Holme Av"
"1117",1112,"Holme Av & Pennypack St"
"1118",1113,"Crispin St & Willits Rd"
"1119",1114,"Banes St & Welsh Rd"
"1120",1115,"Darlington Rd & Welsh Rd"
"1121",1116,"Huntingdon Pk & Bethayres Station"
"1122",1117,"Huntingdon Pk & Holy Redeemer Hosp - FS"
"1123",1120,"Welsh Rd & Darlington Rd"
"1124",1121,"Welsh Rd & Banes St"
"1125",1122,"Welsh Rd & Roosevelt Blvd"
"1126",1123,"Holme Av & Convent Av"
"1127",1125,"Welsh Rd & Holme Av"
"1128",1127,"Hawthorne St & Cottman Av - FS"
"1129",1128,"Battersby St & Devereaux Av"
"1130",1129,"Bustleton Av & Deveraux Av"
"1131",1131,"G St & Hunting Park Av - FS"
"1132",1133,"Aramingo Av & Moyer St"
"1133",1135,"G St & Hunting Park Av"
"1134",1137,"Frankford Av & Hellerman St"
"1135",1138,"Frankford Av & Levick St"
"1136",1139,"78th St & Lindbergh Blvd - FS"
"1137",1140,"Elmwood Av & Island Av"
"1138",1141,"67th St & Elmwood Av - FS"
"1139",1142,"65th St & Elmwood Av"
"1140",1143,"65th St & Woodland Av"
"1141",1144,"Church Ln & Chester Av - FS"
"1142",1145,"Frankford Av & Hawthorne St"
"1143",1146,"69th Street Blvd & Marshall Rd - FS"
"1144",1148,"69th St Transportation Center South Terminal"
"1145",1149,"69th St & Marshall Rd"
"1146",1150,"Church Ln & Baltimore Av"
"1147",1151,"Church Ln & Chester Av"
"1148",1152,"68th St & Greenway Av"
"1149",1153,"65th St & Woodland Av"
"1150",1154,"65th St & Elmwood Av"
"1151",1156,"Passyunk Av & Island Av"
"1152",1157,"78th St & Lindbergh Blvd"
"1153",1158,"Frankford Av & Battersby St"
"1154",1159,"Frankford Av & Comly St"
"1155",1160,"Philadelphia Airport Terminal B"
"1156",1167,"23rd St & Race St - FS"
"1157",1169,"City Av & Bala Av"
"1158",1175,"Germantown Av & Westview St"
"1159",1176,"Germantown Av & Butler St"
"1160",1178,"Germantown Av & Rising Sun Av"
"1161",1179,"Germantown Av & Lehigh Av"
"1162",1180,"12th St & Girard Av"
"1163",1181,"12th St & Washington Av"
"1164",1182,"Oregon Av & 11th St"
"1165",1183,"11th St & Washington Av"
"1166",1184,"11th St & Market St - FS"
"1167",1185,"11th St & Girard Av"
"1168",1186,"Germantown Av & Lehigh Av"
"1169",1188,"Germantown Av & Erie Av"
"1170",1189,"Germantown Av & Butler St"
"1171",1190,"Germantown Av & Westview St - FS"
"1172",1195,"Logan Circle & 19th St - FS"
"1173",1206,"19th St & Girard Av"
"1174",1216,"9th St & Washington Av"
"1175",1220,"8th St & Spring Garden St - MBFS"
"1176",1227,"Frankford Av & Gregg St Loop"
"1177",1229,"Fordham Rd & Grant Av - FS"
"1178",1234,"Ryan Av & Sandyford Rd"
"1179",1235,"Fordham Rd & Grant Av"
"1180",1236,"Delaware Av & Arendel Av"
"1181",1240,"Sooly Av & Rowland Av"
"1182",1241,"Rowland Av & Ryan Av"
"1183",1242,"Cottman Av & Hawthorne St"
"1184",1246,"Bridge St & Torresdale Av"
"1185",1249,"Lycoming St & 10th St"
"1186",1250,"Richmond St & Venango St"
"1187",1266,"Richmond St & Venango St"
"1188",1295,"Broad & Fairmount"
"1189",1308,"Henry Av & Cinnaminson St"
"1190",1313,"Poplar St & 29th St"
"1191",1321,"Vine St & 19th St"
"1192",1340,"Washington Ln & Chew Av"
"1193",1341,"Greene St & Chelten Av - FS"
"1194",1342,"Wissahickon Av & Ruffner St"
"1195",1343,"Erie Av & Broad St - H FS"
"1196",1346,"Wissahickon Av & Roberts Av - MBNS"
"1197",1347,"Wissahickon Av & Roberts Av"
"1198",1348,"Greene St & Chelten Av - FS"
"1199",1349,"Washington Ln & Chew Av"
"1200",1350,"Andrews Av & Cheltenham Av"
"1201",1351,"Mt Pleasant Av & Germantown Av"
"1202",1391,"Market St & 56th St"
"1203",1396,"Market St & 56th St - FS"
"1204",1398,"Market St & 57th St - FS"
"1205",1399,"Market St & 58th St - FS"
"1206",1400,"Market St & 59th St - FS"
"1207",1401,"Market St & 54th St - FS"
"1208",1417,"56th St & Chestnut St - FS"
"1209",1423,"58th St & Kingsessing Av"
"1210",1461,"Welsh Rd & Bridle Rd"
"1211",1465,"Rhawn St & Verree Rd - FS"
"1212",1475,"Academy Rd & Torrey Rd"
"1213",1476,"Southhampton Rd & Roosevelt - MBNS"
"1214",1487,"Southampton Rd & Carter Rd"
"1215",1488,"Bustleton Av & Cottman Av"
"1216",1489,"Bustleton Av & Proctor Rd"
